Date,Ticker,Close,Return,Volatility,Liquidity,PE Ratio,Forward PE,PB Ratio,PEG Ratio,Beta,Debt/Equity,ROE,Profit Margin,Revenue Growth,Market Cap,Free Cash Flow,Short Ratio,LocalMax,IsCorrection,IsCrash,DropPct,LogClose
2010-03-17,NVDA,0.41498103737831116,0.01914374802292995,0.4039865569584587,605682000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.0,-0.8795224528597091
2010-03-18,NVDA,0.4003078043460846,-0.0353588036815522,0.41848445911736953,611637600.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.035358803681552156,-0.9155215169306292
2010-03-19,NVDA,0.3954930603504181,-0.012027604616731247,0.38119613223290627,605008666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.04696112658788105,-0.9276220384507015
2010-03-22,NVDA,0.40191251039505005,0.01623151121525157,0.37984051043162353,599358000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.03149186542552156,-0.9115208498824394
2010-03-23,NVDA,0.4101663827896118,0.020536490358184833,0.3829516605234433,600973066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.011602107458009303,-0.8911923899210942
2010-03-24,NVDA,0.3964100778102875,-0.033538353108719776,0.39658654448825587,584510000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.0447513449899971,-0.9253060535137313
2010-03-25,NVDA,0.3975563943386078,0.002891744162137444,0.39348043201078153,583155200.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.04198901026848236,-0.9224184824007522
2010-03-26,NVDA,0.3975563943386078,0.0,0.3711410398665465,571445066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.04198901026848236,-0.9224184824007522
2010-03-29,NVDA,0.40260034799575806,0.012687391597716813,0.3709244594752971,558586533.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.029834349686842277,-0.9098109014058358
2010-03-30,NVDA,0.404205322265625,0.003986519827558155,0.36725228280490557,554155866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.025966765085852925,-0.9058323066930095
2010-03-31,NVDA,0.3989320695400238,-0.01304597548603248,0.3680666571174093,537931866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.03867397879112379,-0.9189641283661419
2010-04-01,NVDA,0.3948052227497101,-0.010344735621460655,0.3141518522742639,498737066.6666667,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.04861864232656033,-0.9293627426609947
2010-04-05,NVDA,0.40076619386672974,0.015098511300086548,0.3159818375343111,495506666.6666667,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.0342542001470363,-0.9143770794087558
2010-04-06,NVDA,0.3909076452255249,-0.024599252112774694,0.3252220132840115,507212533.3333333,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.05801082455447262,-0.9392839483659775
2010-04-07,NVDA,0.39342957735061646,0.006451478132735389,0.3166253507358444,518136000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.051933601987812376,-0.9328531919422731
2010-04-08,NVDA,0.38700997829437256,-0.01631702196737206,0.3157456235049498,537860400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.0674032222307045,-0.9493048025783603
2010-04-09,NVDA,0.3895319104194641,0.006516452459975897,0.31472263863710226,545880400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.061325999664044256,-0.9428094904046356
2010-04-12,NVDA,0.3966393768787384,0.01824617257061356,0.31568767963580213,550982533.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.04419879186636631,-0.9247277816960409
2010-04-13,NVDA,0.40489307045936584,0.020809062492932462,0.3002059712752499,554076800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.024309464795493223,-0.9041322702930747
2010-04-14,NVDA,0.4099370539188385,0.012457569238589539,0.3017040635119974,566145866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.012154732397746611,-0.8917516580974871
2010-04-15,NVDA,0.4129175543785095,0.007270629554412267,0.2987884895439004,584755733.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.004972475399931329,-0.8845073321512229
2010-04-16,NVDA,0.3911368250846863,-0.05274837328387705,0.33948101804446973,630100400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.05745855869526796,-0.9386978439322204
2010-04-19,NVDA,0.38930264115333557,-0.004689366517595439,0.32795751247727345,645489066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.061878480971568506,-0.9433982400236353
2010-04-20,NVDA,0.3906782865524292,0.0035336143495410255,0.3252366875265025,653451600.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.05856352131031646,-0.9398708542207379
2010-04-21,NVDA,0.3805903196334839,-0.025821672885809388,0.31441449231124985,655620800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.08287298610580969,-0.9660317589325572
2010-04-22,NVDA,0.3821953237056732,0.004217143709106974,0.3146756084838122,663567866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.07900532968871381,-0.9618234824531353
2010-04-23,NVDA,0.3769218921661377,-0.013797739565219236,0.3104940779772538,670643066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.09171297429062383,-0.9757172955825917
2010-04-26,NVDA,0.3805903196334839,0.009732593260274758,0.3118548936959033,669667733.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.08287298610580969,-0.9660317589325572
2010-04-27,NVDA,0.36981460452079773,-0.028313161309681756,0.3215438254802462,677927733.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.10883975119166261,-0.9947534677835286
2010-04-28,NVDA,0.3705024719238281,0.0018600330939382292,0.3023386352490718,678166933.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1071821636368768,-0.9928951624090671
2010-04-29,NVDA,0.38173675537109375,0.03032175032175033,0.3110515524234386,689365600.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,False,0.08011036411986884,-0.9630240299945138
2010-04-30,NVDA,0.36018529534339905,-0.05645633993704402,0.3354196425506633,700268400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1320439661076812,-1.0211366706621512
2010-05-03,NVDA,0.35628771781921387,-0.010821034546869113,0.3351648086849749,716747066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1414361483355935,-1.032016678423345
2010-05-04,NVDA,0.3381751477718353,-0.050836919549859805,0.35694088561327847,745948400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.18508288979107473,-1.084191329038437
2010-05-05,NVDA,0.33244338631629944,-0.016949091301656116,0.34964891824237165,773856000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1988949942952876,-1.1012857001011478
2010-05-06,NVDA,0.325565367937088,-0.020689292259426728,0.34301151359403576,792743866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2154692898888021,-1.1221920143403674
2010-05-07,NVDA,0.32006269693374634,-0.016901892969171772,0.34319375726044643,814694800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.22872934398212985,-1.1392383744617753
2010-05-10,NVDA,0.33381906151771545,0.04298021830021859,0.372164875053092,835844133.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.195579962817929,-1.0971561647781114
2010-05-11,NVDA,0.3301507830619812,-0.010988822624616867,0.3683962492211403,850333066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.20441959192221051,-1.1082058105073826
2010-05-12,NVDA,0.3365703523159027,0.0194443556801025,0.37482513561936914,869570800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1889500434954249,-1.088948080974261
2010-05-13,NVDA,0.33588242530822754,-0.002043932280254679,0.3743362138669284,898309466.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,True,False,0.1906077746824238,-1.0909941049347534
2010-05-14,NVDA,0.29713568091392517,-0.11535805828109591,0.49163161284281176,970089600.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.28397769018287466,-1.2135664064041654
2010-05-17,NVDA,0.29782354831695557,0.0023149942844786775,0.4875780211907802,984837066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2823201026280889,-1.2112540875906177
2010-05-18,NVDA,0.28796473145484924,-0.03310287892888231,0.4904998052093764,980332133.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.30607737338048396,-1.2449172665712747
2010-05-19,NVDA,0.29255014657974243,0.015923530293890042,0.49395878266719334,980633866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.29502767541389235,-1.229119185706341
2010-05-20,NVDA,0.285672128200531,-0.023510562068156826,0.49527990212163886,983685066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.3116019710074069,-1.2529105306802732
2010-05-21,NVDA,0.2918623089790344,0.021668829988755967,0.5014674367233304,992086000.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2966851911525717,-1.2314731325183168
2010-05-24,NVDA,0.28337934613227844,-0.029064948044954075,0.497802457357629,996022800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.317126999530969,-1.260968833237107
2010-05-25,NVDA,0.2909453511238098,0.02669921112740381,0.5013175439737827,1006621333.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.29889482911824256,-1.2346198262720722
2010-05-26,NVDA,0.2923209071159363,0.004727884418201711,0.4987414952156575,1009764933.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2955800849053101,-1.2299030831965536
2010-05-27,NVDA,0.3095163106918335,0.058823721318973066,0.5358925054972474,1001630400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.25414348412824544,-1.1727444881109248
2010-05-28,NVDA,0.3012625575065613,-0.026666617881375476,0.5225535667894722,955876400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2740329548313316,-1.1997731103769709
2010-06-01,NVDA,0.28842324018478394,-0.04261836395482943,0.5318660796677311,936976400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.30497248258154197,-1.243326293652999
2010-06-02,NVDA,0.29163315892219543,0.011129195883643028,0.5339214475164504,936006400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.2972373851956698,-1.2322585715875995
2010-06-03,NVDA,0.29117462038993835,-0.00157231274369396,0.5319585180382006,925688133.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.29834234781071833,-1.2338321217121786
2010-06-04,NVDA,0.27741822600364685,-0.04724448294246619,0.5422226048739875,926172266.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.3314918007910257,-1.2822290702905847
2010-06-07,NVDA,0.2636619508266449,-0.04958677508384446,0.5541656107479807,920316666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.36464096650690697,-1.3330874856557728
2010-06-08,NVDA,0.25632527470588684,-0.027826070837129846,0.5525047308678709,936201466.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.3823205119798961,-1.3613080367172543
2010-06-09,NVDA,0.2501349151134491,-0.024150406547074565,0.5515996702318817,939216400.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.3972377227313705,-1.385754846230429
2010-06-10,NVDA,0.2602229714393616,0.04033046054900824,0.5711344370836469,937203200.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.41498103737831116,False,True,0.3729280424875577,-1.346216433021263
2010-06-11,NVDA,0.2661839425563812,0.022907167203755963,0.5668535194999625,919035733.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3553581344900194,-1.323567695815786
2010-06-14,NVDA,0.2604522705078125,-0.02153274909644365,0.5515155235032513,895936800.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3692390460371092,-1.345335657194792
2010-06-15,NVDA,0.2732914090156555,0.04929555224383386,0.5777771753898244,877592133.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.33814533647766104,-1.297216620806157
2010-06-16,NVDA,0.26985228061676025,-0.012584107240261821,0.5636818034925805,846095600.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.34647418654089357,-1.3098805785292211
2010-06-17,NVDA,0.2801695466041565,0.03823301386897904,0.5776253782775481,830369866.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3214879250511757,-1.2723603354820479
2010-06-18,NVDA,0.2820037007331848,0.006546586348372019,0.5766029568025596,828034666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3170459871641102,-1.2658350849628095
2010-06-21,NVDA,0.27535486221313477,-0.023577132153810965,0.5782106958091675,808905466.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3331480841797175,-1.2896946051287181
2010-06-22,NVDA,0.2650376260280609,-0.037468872356747895,0.5679107737898491,803539066.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.35813427349444044,-1.327883478063282
2010-06-23,NVDA,0.2680181562900543,0.011245687288482742,0.5702148745165492,796370266.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.35091605225296413,-1.3167005534150795
2010-06-24,NVDA,0.2547203302383423,-0.049615392612882836,0.5782069864167143,790496666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.38312060715915325,-1.3675890798510553
2010-06-25,NVDA,0.25403258204460144,-0.002700012963618992,0.5781455729409255,765670666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3847861895168129,-1.3702927444240856
2010-06-28,NVDA,0.2544911503791809,0.0018051555862979018,0.4818725487542705,694968666.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.3836756328700517,-1.368489216173032
2010-06-29,NVDA,0.24027633666992188,-0.0558558271597247,0.5035153964467878,688460266.6666666,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.4181009401947888,-1.4259656152046218
2010-06-30,NVDA,0.2340860515832901,-0.025763190717925877,0.5006049358832281,686758933.3333334,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.4330925166511322,-1.45206648941595
2010-07-01,NVDA,0.2379835993051529,0.01665006392094237,0.5008908144783046,683775200.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.423653470816113,-1.4355535181676495
2010-07-02,NVDA,0.2350030243396759,-0.01252428727937327,0.4986320034283748,670707200.0,47.4585,27.001379,68.84748,,1.657,17.221,1.23767,0.55041003,1.224,2940514336768,33725874176,1.01,0.4129175543785095,False,True,0.43087180032008165,-1.448156895390254
